UsageStartDate,UsageEndDate,UsageType,ResourceId,UsageAmount,CurrencyCode,UnblendedCost
2018-10-23T03:00:00Z,2018-10-23T13:00:00Z,SpotUsage:i3.8xlarge,i-0b35980369dcae48b,9.3733330000,USD,8.1348031186
2018-10-23T03:00:00Z,2018-10-23T13:00:00Z,SpotUsage:i3.8xlarge,i-0dbad86f17e61846c,9.5383330000,USD,8.2785511190
2018-10-23T03:00:00Z,2018-10-23T13:00:00Z,SpotUsage:i3.8xlarge,i-0ffd5c6575a04df40,9.3677780000,USD,8.1299636026
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-019f478ccc246d001,10.0155560000,USD,8.7356450358
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-02191014f6b64553a,10.2086110000,USD,8.8624973130
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-02b2b177379a9dc05,10.2875000000,USD,8.9312254095
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-02d8b5117649c74ef,10.7375000000,USD,9.3232654080
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-03be44815e58f9c18,10.6394440000,USD,9.2834810899
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0812d3a5a864f825a,10.7372220000,USD,9.3230232144
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0a0c2f29e106f4c8e,10.6394440000,USD,9.2834810899
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0af0d0efaa435fe2f,10.9700000000,USD,9.5258194072
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0c3caf2842770625c,10.7022220000,USD,9.2925312145
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0cfffaa0019d2bc54,10.5602780000,USD,9.2139654251
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0d89a1d04b21f32f2,10.1641670000,USD,8.8237777003
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0e25d4cd594a95ae3,10.5475000000,USD,9.1577374086
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0f4cf31d8337488af,10.5644440000,USD,9.1724990214
2018-10-23T03:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0fd88d8ca1998e4ce,10.8475000000,USD,9.4190974076
2018-10-23T03:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-06299c94b8c7b23d0,11.6330560000,USD,10.1034737923
2018-10-23T03:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-0b4afe87162be740e,11.3586110000,USD,9.8643773092
2018-10-23T03:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-0df243b43ec692d3a,11.6002780000,USD,10.0749175988
2018-10-23T03:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-0e4064e231193f6cd,11.7113890000,USD,10.1717175017
2018-10-23T03:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-0f050b0799fc545c9,11.3947220000,USD,9.8958372123
2018-10-23T03:00:00Z,2018-10-23T16:00:00Z,SpotUsage:i3.8xlarge,i-024acb5957cb675b0,12.8486110000,USD,11.2410779456
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0259d465b6d5284d2,16.8780560000,USD,14.7086498924
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-041d406582bfe0343,16.4772220000,USD,14.4680017129
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-06ca1c706924f3110,16.8044440000,USD,14.6437756369
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-071fc0f33a890164c,16.9991670000,USD,14.8153850166
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-092be24aec6636361,16.9225000000,USD,14.7478183896
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-09f151005ac012c4e,16.8358330000,USD,14.6714387625
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0a0d851d8bcba0c06,16.7266670000,USD,14.5752307669
2018-10-23T03:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0dca0a2c4ff8dc407,16.5213890000,USD,14.5072794256
2018-10-23T03:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-04983fdbd6eeb9e0b,17.1661110000,USD,14.9625127642
2018-10-23T03:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-08dec75fddff95924,17.1713890000,USD,14.9671642657
2018-10-23T03:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-0bfee1a16ce42639d,17.0283330000,USD,14.8410890125
2018-10-23T03:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-0d2bfc97f5893219a,17.0483330000,USD,14.8587150125
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-002461fa51e1bca2d,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0099e7a5dd35071e4,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-00cf10f5647364504,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-013527cdc14062270,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-039d47a015998fa59,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-03a611a8f9d53468f,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-04023d944170c4ad3,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0adc1f7220036fc97,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0b57aba01fcc0d35b,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0c5e146395cc0ac19,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0cf517ea9f341eb7f,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0d872eba29d4112a9,21.0000000000,USD,18.3527191450
2018-10-23T03:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0e13426c3aea30cde,21.0000000000,USD,18.3527191450
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0172d640e2f90217e,3.6747220000,USD,3.1856164985
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-025614b5b100f39fe,3.4902780000,USD,3.0257219945
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-02eacd6bef5ce765b,3.5991670000,USD,3.1201178688
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-02f92c797ea71b2dc,3.6236110000,USD,3.1413083725
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-03b0e186678001ce8,3.6227780000,USD,3.1405862448
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0418d50b0dcb1d4a8,3.6233330000,USD,3.1410673743
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-05bcadbbdc402e1b5,3.7569440000,USD,3.2568947504
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-06e1aecadf3c2b67e,3.8058330000,USD,3.2992766246
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-077671eb78a9c3976,3.3605560000,USD,2.9132659925
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-07a8bbab5d905c700,3.4055560000,USD,2.9522764926
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0ba7d0d9f47d2d9e0,3.4894440000,USD,3.0249989999
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0bf50fbb7363b8c26,3.3530560000,USD,2.9067642425
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0fcbe1cc8e0585aa9,3.4422220000,USD,2.9840622481
2018-10-23T04:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0fe5721fe7ac8174d,3.6872220000,USD,3.1964527485
2018-10-23T04:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-01f062342ec73d5b1,4.0180560000,USD,3.4834005377
2018-10-23T04:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-033ca8bf13d0398ff,4.1263890000,USD,3.5782011554
2018-10-23T04:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-060cbb5663e071208,4.1263890000,USD,3.5782011554
2018-10-23T04:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0bfde8d42d9a211e0,4.0316670000,USD,3.4953113240
2018-10-23T04:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0e54e1760b1c8d5ec,4.0072220000,USD,3.4739198634
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-005a9d902c27642ac,9.3419440000,USD,8.1553463393
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0366b14041bc8bd48,9.2844440000,USD,8.1048555892
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-094fe7c920261d2cd,9.5138890000,USD,8.3063312441
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-097737fca0aa3e9b7,9.2969440000,USD,8.1158318392
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0d74480a024201c72,9.5644440000,USD,8.3507235897
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0e2153e76347d1332,9.9663890000,USD,8.7036714950
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0e5413e43d4438351,9.6125000000,USD,8.3929215634
2018-10-23T04:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0fac62775e2667448,9.4394440000,USD,8.2409610895
2018-10-23T04:00:00Z,2018-10-23T16:00:00Z,SpotUsage:i3.8xlarge,i-03783aa58645ba394,11.0375000000,USD,9.6528569280
2018-10-23T04:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-00abd4b678a4651fb,15.4763890000,USD,13.6003609260
2018-10-23T04:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-03dc94760d4e4626e,15.9261110000,USD,14.0002986965
2018-10-23T04:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0bab09226445a8657,15.5550000000,USD,13.6702696876
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-030195f60ae8e7d94,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0394366ac39366ff0,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-05c19d89483e4cb72,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-083724a9e65ae83f8,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0b48b82dfd47c84cf,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0b8d930d9f7250951,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0bed32483c5b2957f,20.0000000000,USD,17.6481906114
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0d303f52bfcda4c17,19.6783330000,USD,17.3594301412
2018-10-23T04:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0f0a09acae941a000,20.0000000000,USD,17.6481906114
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-00a60a9ae3b19035b,2.6036110000,USD,2.2570703763
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-00eec52054ea967f3,2.6677780000,USD,2.3126967488
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-01016fd63a2e53f74,2.5708330000,USD,2.2286551281
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0533151974179d117,2.4961110000,USD,2.1638786262
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-05a8545a575aa1d61,2.7822220000,USD,2.4119082526
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-05e83dc02a5369b58,2.8777780000,USD,2.4947457491
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-05fe32be5ad9c4881,2.8180560000,USD,2.4429727472
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-06ee54e5b6f58ffa3,2.9511110000,USD,2.5583181269
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-070667ac53f7ee52d,2.3305560000,USD,2.0203589964
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-07614ea6cdefcfb32,2.4958330000,USD,2.1636376280
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-080b9015735b9e6b0,2.7797220000,USD,2.4097410025
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-09b9ff47e33706640,2.5883330000,USD,2.2438258781
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-09ddc7e44420efd7a,2.6402780000,USD,2.2888569987
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0a08706d9815b7f45,2.9125000000,USD,2.5248462510
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0a28705f0a62c3d92,2.6658330000,USD,2.3110106283
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0ad4add87cee278ea,2.2994440000,USD,1.9933880035
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0b9a1421ac1dd4ff3,2.5622220000,USD,2.2211902522
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0d1edb17c98a3a292,2.6561110000,USD,2.3025826264
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0d6648ea550aa996f,2.6766670000,USD,2.3204026229
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0ee1a4d8ad697fbaf,2.9988890000,USD,2.5997368752
2018-10-23T05:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0ffb8359df90bdc04,2.7019440000,USD,2.3423152542
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-036b94d692060410a,3.0319440000,USD,2.6286537265
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-03f849a3568479835,3.0025000000,USD,2.6028877144
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-056a409a4bf903975,3.1247220000,USD,2.7098423921
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-05d374d5b8fd138fa,3.0319440000,USD,2.6286537265
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-072d382b54362ec8d,3.1913890000,USD,2.7681817050
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-098bbf8cd389b28c8,3.3425000000,USD,2.9004167224
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-09c19b254f0472b33,3.1275000000,USD,2.7122733791
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0bb1abb9c02c34e12,3.0905560000,USD,2.6799442271
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0bbbfa4c7b7a2bf6b,3.2283330000,USD,2.8005108569
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0dad5416cd1ff2a00,3.1586110000,USD,2.7394981584
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0ee7522128b1e4493,3.1597220000,USD,2.7404703782
2018-10-23T05:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0f99f01c9c938dded,3.0425000000,USD,2.6378911271
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-01949d94cf106a7ba,8.5597220000,USD,7.4796772054
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0324baf8f04f0862c,8.7330560000,USD,7.6318817912
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-040122d37adac6c65,8.7436110000,USD,7.6411501367
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-04110ec8dff10b1e0,8.7775000000,USD,7.6709080676
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-04caebed23061146f,8.5222220000,USD,7.4467484553
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0608fc1852f2d6944,8.0955560000,USD,7.0720930399
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-075e3d077fc48421e,8.5611110000,USD,7.4808968863
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0c7369f7995b7830d,8.9377780000,USD,7.8116481798
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0c8202754d3e8bfb2,8.7775000000,USD,7.6709080676
2018-10-23T05:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0f8bd7259a3c2b66e,8.6383330000,USD,7.5487055247
2018-10-23T05:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-03ed5d8136c486262,9.0883330000,USD,7.9445768756
2018-10-23T05:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-05b2228cd62e09d22,9.0750000000,USD,7.9327595329
2018-10-23T05:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-07a7cd3a45ced4bd0,9.1197220000,USD,7.9723976640
2018-10-23T05:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-085fd04da73b9dd8d,9.0052780000,USD,7.8709633302
2018-10-23T05:00:00Z,2018-10-23T16:00:00Z,SpotUsage:i3.8xlarge,i-02bbd5d97b6e9fd60,10.3100000000,USD,9.0282911837
2018-10-23T05:00:00Z,2018-10-23T16:00:00Z,SpotUsage:i3.8xlarge,i-052805b2708b82656,10.4213890000,USD,9.1273494221
2018-10-23T05:00:00Z,2018-10-23T17:00:00Z,SpotUsage:i3.8xlarge,i-0cdc8a0bbbfa00fc8,11.9786110000,USD,10.5121869520
2018-10-23T05:00:00Z,2018-10-23T19:00:00Z,SpotUsage:i3.8xlarge,i-099ab02a295179fa7,13.7863890000,USD,12.1198439328
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-008a2d79471c240c0,14.6569440000,USD,12.8940284898
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-00aeec7c2d41669a2,14.5872220000,USD,12.8320247158
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-087d7c638fbd7431d,14.9925000000,USD,13.1924384375
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0ac5517444fe91d0c,14.4411110000,USD,12.7020882048
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0b5a8aa035482dcde,14.7383330000,USD,12.9664077267
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0bf085b01db8d7ba9,14.5805560000,USD,12.8260966421
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0cf2774e4f12e857a,14.5466670000,USD,12.7959591547
2018-10-23T05:00:00Z,2018-10-23T20:00:00Z,SpotUsage:i3.8xlarge,i-0e5c4361938380a11,14.2191670000,USD,12.5047134077
2018-10-23T05:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-099c20824f3a3b4d1,15.0016670000,USD,13.2005906505
2018-10-23T05:00:00Z,2018-10-23T21:00:00Z,SpotUsage:i3.8xlarge,i-0f70c3e8a3eb8d5f9,15.0372220000,USD,13.2322097120
2018-10-23T05:00:00Z,2018-10-23T23:00:00Z,SpotUsage:i3.8xlarge,i-03221abf4bedb075d,17.7013890000,USD,15.6155275059
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0365677b7cba78291,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-039dd50a57221d3da,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-04481eb28f28f2355,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-045d3f946fbe617a6,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-04624d7cc288fa2f3,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-08f8d4a8255d9e272,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0dfbedbd2056e095f,19.0000000000,USD,16.7812906153
2018-10-23T05:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0eb23dc74862f7965,19.0000000000,USD,16.7812906153
2018-10-23T06:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-004c1f06026596a5d,1.5258330000,USD,1.3227446261
2018-10-23T06:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0167edff99981098d,1.6113890000,USD,1.3969131227
2018-10-23T06:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0667032f65cce7ef7,1.7052780000,USD,1.4783054969
2018-10-23T06:00:00Z,2018-10-23T08:00:00Z,SpotUsage:i3.8xlarge,i-0dc7c2e896f5d3f35,1.5258330000,USD,1.3227446261
2018-10-23T06:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-02c5df3813b02d1f3,2.0738890000,USD,1.7984591782
2018-10-23T06:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-03d459826e2bd85a0,2.3438890000,USD,2.0347322140
2018-10-23T06:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-08d960076013c1977,2.0530560000,USD,1.7802285258
2018-10-23T06:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0a8fbe30a5fc9a2f9,2.4291670000,USD,2.1093577397
2018-10-23T06:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0dc356cd3fe46f12a,2.2922220000,USD,1.9895191809
2018-10-23T06:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0b8b820cfbf1799ec,7.5427780000,USD,6.5978986771
2018-10-23T06:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0ddd2e86b318af69b,7.5444440000,USD,6.5993615917
2018-10-23T06:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0ef4746836830a9c5,7.7016670000,USD,6.7374191083
2018-10-23T06:00:00Z,2018-10-23T14:00:00Z,SpotUsage:i3.8xlarge,i-0f40d482e67a772e5,7.9708330000,USD,6.9737737734
2018-10-23T06:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-008d2e078799042f1,8.3436110000,USD,7.3039356017
2018-10-23T06:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-009b39f6fb715ac81,8.4986110000,USD,7.4413156456
2018-10-23T06:00:00Z,2018-10-23T15:00:00Z,SpotUsage:i3.8xlarge,i-020bd4c06ec3510eb,8.3405560000,USD,7.3012278853
2018-10-23T06:00:00Z,2018-10-23T16:00:00Z,SpotUsage:i3.8xlarge,i-0a82226e1b070eec8,9.8386110000,USD,8.6314849475
2018-10-23T06:00:00Z,2018-10-23T19:00:00Z,SpotUsage:i3.8xlarge,i-01349bf9473a4f457,12.9594440000,USD,11.4068417436
2018-10-23T06:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-09e8907f9780265fb,18.0000000000,USD,15.9143906134
2018-10-23T06:00:00Z,2018-10-24T00:00:00Z,SpotUsage:i3.8xlarge,i-0b12a1aa8d450736e,18.0000000000,USD,15.9143906134
2018-10-23T07:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-04bd5d695ab9aa145,1.2783330000,USD,1.1104651234
2018-10-23T07:00:00Z,2018-10-23T09:00:00Z,SpotUsage:i3.8xlarge,i-0633ecd24c97069d8,1.1430560000,USD,0.9920862069
